"n_pages","perc_pages","avg_warc_record_length","sum_warc_record_length","perc_warc_storage","content_mime_detected","perc_truncated","reasons_truncation"
"57","2.2002665871561865E-6","609.4561403508771","34739","6.103313923035654E-8","application/applixware","0.0",
"56","2.161665418960464E-6","755.8035714285714","42325","7.436102414936643E-8","application/x-empty","0.0",
"56","2.161665418960464E-6","891180.4821428572","49906107","8.76803125298964E-5","audio/ogg","80.35714285714286","{length=45}"
"56","2.161665418960464E-6","6473.875","362537","6.369432395047574E-7","text/vnd.dvb.subtitle","0.0",
"56","2.161665418960464E-6","1049172.107142857","58753638","1.032245881673038E-4","application/empf+zip","100.0","{length=56}"
"55","2.1230642507647413E-6","3310.327272727273","182068","3.198762656781299E-7","application/vnd.nokia.n-gage.ac+xml","0.0",
"55","2.1230642507647413E-6","632819.7636363637","34805087","6.114924784235794E-5","application/x-lharc","52.72727272727273","{length=29}"
"55","2.1230642507647413E-6","900491.3636363636","49527025","8.701430128933905E-5","application/vnd.ms-powerpoint.slideshow.macroenabled.12","80.0","{length=44}"
"53","2.045861914373296E-6","87182.01886792453","4620647","8.118040003607739E-6","image/vnd.dxf","15.09433962264151","{length=8}"
"53","2.045861914373296E-6","556013.3962264151","29468710","5.177373788448142E-5","application/x-apple-diskimage","98.11320754716981","{length=52}"
"53","2.045861914373296E-6","231679.0754716981","12278991","2.157302649216428E-5","image/x-portable-graymap","26.41509433962264","{length=14}"
"53","2.045861914373296E-6","974156.0754716981","51630272","9.070950745494052E-5","image/x-raw-olympus","100.0","{length=53}"
"53","2.045861914373296E-6","773.9811320754717","41021","7.207001941243143E-8","text/pfm","0.0",
"53","2.045861914373296E-6","78490.64150943396","4160004","7.308733795758085E-6","application/dif+xml","7.547169811320755","{length=4}"
"53","2.045861914373296E-6","16951.075471698114","898407","1.5784161753800318E-6","text/x-pod","0.0",
"53","2.045861914373296E-6","10892.528301886792","577304","1.0142685572481001E-6","application/x-dtm","35.84905660377358","{length=19}"
"52","2.0072607461775736E-6","25432.634615384617","1322497","2.3235022174711085E-6","application/x-object","0.0",
"51","1.968659577981851E-6","34964.25490196078","1783177","3.1328734308232674E-6","application/vnd.ms-works","1.9607843137254901","{length=1}"
"51","1.968659577981851E-6","822740.8039215687","41959781","7.37193688893828E-5","application/x-cpio","76.47058823529412","{length=39}"
"50","1.9300584097861285E-6","306429.78","15321489","2.691840788028948E-5","application/x-zoo","8.0","{length=4}"
"50","1.9300584097861285E-6","889.8","44490","7.816472449864886E-8","application/mp4","0.0",
"50","1.9300584097861285E-6","107053.44","5352672","9.40413873256084E-6","application/vnd.ms-excel.sheet.4","34.0","{length=17}"
"49","1.8914572415904057E-6","3707.6326530612246","181674","3.191840449217247E-7","application/marcxml+xml","0.0",
"48","1.8528560733946831E-6","8423.583333333334","404332","7.103731037533757E-7","text/x-awk","4.166666666666667","{length=2}"
"48","1.8528560733946831E-6","568.8333333333334","27304","4.7970547037786204E-8","application/x-snappy-framed","0.0",
"48","1.8528560733946831E-6","154870.625","7433790","1.3060466336947872E-5","application/x-s4","31.25","{length=15}"
"47","1.8142549051989606E-6","929442.0","43683774","7.674826162668554E-5","audio/speex","87.23404255319149","{length=41}"
"47","1.8142549051989606E-6","488284.8085106383","22949386","4.031990186790625E-5","x-force/download","100.0","{length=47}"
"47","1.8142549051989606E-6","3699.7659574468084","173889","3.0550653581356595E-7","text/x-mapcss","0.0",
"47","1.8142549051989606E-6","667888.9361702128","31390780","5.515063318718131E-5","application/x-vmdk","93.61702127659575","{length=44}"
"46","1.775653737003238E-6","9078.565217391304","417614","7.337083222472183E-7","application/fhir+xml","4.3478260869565215","{length=2}"
"45","1.7370525688075154E-6","37883.8","1704771","2.995121500298631E-6","font/x-woff","0.0",
"45","1.7370525688075154E-6","128189.64444444445","5768534","1.0134768956419169E-5","image/emf","8.88888888888889","{length=4}"
"45","1.7370525688075154E-6","22338.0","1005210","1.7660589506245632E-6","text/x-vhdl","17.77777777777778","{length=8}"
"45","1.7370525688075154E-6","10265.933333333332","461967","8.116323506960511E-7","application/msword2","0.0",
"44","1.6984514006117929E-6","35609.295454545456","1566809","2.752735307417476E-6","plain/text","2.272727272727273","{length=1}"
"40","1.5440467278289026E-6","620146.55","24805862","4.3581554713002984E-5","audio/mpeg3","47.5","{length=19}"
"39","1.50544555963318E-6","69043.76923076923","2692707","4.730831665780698E-6","application/blophome-render.project","2.5641025641025643","{length=1}"
"39","1.50544555963318E-6","1682.3076923076924","65610","1.1527056809072491E-7","text/x-config","0.0",
"39","1.50544555963318E-6","41494.0","1618266","2.84314039234728E-6","application/vnd.wordperfect; version=6.x","0.0",
"39","1.50544555963318E-6","441200.1282051282","17206805","3.0230729879230693E-5","application/pgp-encrypted","46.15384615384615","{length=18}"
"39","1.50544555963318E-6","1044687.358974359","40742807","7.158126060815064E-5","application/vnd.unity","97.43589743589743","{length=38}"
"38","1.4668443914374574E-6","44201.02631578947","1679639","2.950966951948439E-6","application/octetstream","2.6315789473684212","{length=1}"
"38","1.4668443914374574E-6","1318.3684210526317","50098","8.801745039184784E-8","application/vnd.adobe.xdp+xml","0.0",
"38","1.4668443914374574E-6","212545.26315789475","8076720","1.4190033572774267E-5","application/x-webarchive","36.8421052631579","{length=14}"
"38","1.4668443914374574E-6","2589.8947368421054","98416","1.7290760904156048E-7","application/vnd.mozilla.xul+xml","0.0",
"37","1.4282432232417349E-6","3198.2432432432433","118335","2.0790340916043183E-7","application/x-info","0.0",
"37","1.4282432232417349E-6","2599.5405405405404","96183","1.689844391201066E-7","image/x-portable-bitmap","0.0",
"36","1.3896420550460123E-6","1302.138888888889","46877","8.235845786296162E-8","application/marc+xml","0.0",
"36","1.3896420550460123E-6","56158.305555555555","2021699","3.55193403808033E-6","application/x-myriad-music","0.0",
"35","1.3510408868502897E-6","709.0285714285715","24816","4.359936622068937E-8","image/pjpeg","0.0",
"34","1.3124397186545672E-6","4704.35294117647","159948","2.8101351661294416E-7","application/vnd.iso.19139+xml","0.0",
"34","1.3124397186545672E-6","906.3235294117648","30815","5.413904215387423E-8","application/rsd+xml","0.0",
"34","1.3124397186545672E-6","7386.911764705882","251155","4.412555940988571E-7","text/semicolon-seperated-values","2.9411764705882355","{length=1}"
"34","1.3124397186545672E-6","20215.0","687310","1.2075387007230016E-6","application/vnd.smaf","0.0",
"34","1.3124397186545672E-6","21957.852941176472","746567","1.311647648343061E-6","text/x-expect","2.9411764705882355","{disconnect=1}"
"33","1.2738385504588448E-6","908881.5757575758","29993092","5.269502749028161E-5","image/jpx","81.81818181818181","{length=27}"
"33","1.2738385504588448E-6","262624.48484848486","8666608","1.522641102849598E-5","application/x-blender","48.484848484848484","{length=16}"
"32","1.2352373822631222E-6","1568.8125","50202","8.820016856105123E-8","text/style","0.0",
"32","1.2352373822631222E-6","34914.28125","1117257","1.9629149381700813E-6","application/vnd.quark.quarkxpress","0.0",
"32","1.2352373822631222E-6","1149.6875","36790","6.463655235570446E-8","text/calender","0.0",
"32","1.2352373822631222E-6","954541.28125","30545321","5.3665241642791485E-5","video/vnd.dlna.mpeg-tts","84.375","{length=27}"
"32","1.2352373822631222E-6","20548.1875","657542","1.1552391385994732E-6","application/x-mswrite","3.125","{length=1}"
"32","1.2352373822631222E-6","904.65625","28949","5.0860656541051597E-8","text/mdx","0.0",
"32","1.2352373822631222E-6","28605.1875","915366","1.6082115352984986E-6","application/vnd.sun.wadl+xml","0.0",
"31","1.1966362140673997E-6","34385.290322580644","1065944","1.8727628476284054E-6","application/save","3.225806451612903","{length=1}"
"31","1.1966362140673997E-6","7509.322580645161","232789","4.0898826817972507E-7","application/tunx","0.0",
"30","1.158035045871677E-6","715.8333333333334","21475","3.7729545035029985E-8","application/x-ms-owner","0.0",
"30","1.158035045871677E-6","180972.3","5429169","9.53853673053731E-6","application/vnd.anyrail","16.666666666666668","{length=5}"
"30","1.158035045871677E-6","66963.83333333333","2008915","3.5294737585120964E-6","font/otf","0.0",
"30","1.158035045871677E-6","12197.5","365925","6.42895635247653E-7","application/rocaiyo","0.0",
"30","1.158035045871677E-6","97625.53333333334","2928766","5.145565014857492E-6","application/sib","0.0",
"29","1.1194338776759545E-6","3890.793103448276","112833","1.9823691524738247E-7","application/relax-ng-compact-syntax","0.0",
"29","1.1194338776759545E-6","954.0689655172414","27668","4.861006062999812E-8","application/vnd.excel","0.0",
"29","1.1194338776759545E-6","86388.4827586207","2505266","4.4015155469955496E-6","font/ttf","0.0",
"29","1.1194338776759545E-6","551.448275862069","15992","2.8096432325969712E-8","application/jpeg","0.0",
"29","1.1194338776759545E-6","1678.7586206896551","48684","8.553318605287078E-8","application/oebps-package+xml","0.0",
"29","1.1194338776759545E-6","629406.3448275862","18252784","3.206841610908846E-5","model/vnd.usdz+zip","79.3103448275862","{length=23}"
"29","1.1194338776759545E-6","705068.1724137932","20446977","3.5923405799847374E-5","application/x-compressed","100.0","{length=29}"
"28","1.080832709480232E-6","63756.78571428572","1785190","3.136410081540637E-6","application/x-dtbresource+xml","0.0",
"28","1.080832709480232E-6","3766.25","105455","1.8527446666677938E-7","application/x-berkeley-db; format=hash","0.0",
"28","1.080832709480232E-6","796.8928571428571","22313","3.920183182149588E-8","image/vnd.fst","0.0",
"28","1.080832709480232E-6","209758.64285714287","5873242","1.0318731014697536E-5","application/x-font-printer-metric","28.571428571428573","{length=8}"
"27","1.0422315412845094E-6","5160.740740740741","139340","2.4480720862310027E-7","application/x-sc","0.0",
"27","1.0422315412845094E-6","730.5185185185185","19724","3.465320355161497E-8","application/vnd.ms-pki.seccat","0.0",
"27","1.0422315412845094E-6","165323.03703703705","4463722","7.842337612240006E-6","application/x-config-file","0.0",
"27","1.0422315412845094E-6","12491.518518518518","337271","5.925532658211687E-7","application/xtu","0.0",
"27","1.0422315412845094E-6","45552.59259259259","1229920","2.160853179487035E-6","application/vnd.ms-project","0.0",
"27","1.0422315412845094E-6","117542.77777777778","3173655","5.575811839261844E-6","text/event-stream","70.37037037037037","{disconnect=7, length=9, time=3}"
"27","1.0422315412845094E-6","253261.4814814815","6838060","1.2013825039452254E-5","application/mac-binhex40","14.814814814814815","{length=4}"
"26","1.0036303730887868E-6","188113.76923076922","4890958","8.592950878949485E-6","application/winhlp","15.384615384615385","{length=4}"
"26","1.0036303730887868E-6","7341.576923076923","190881","3.3535987361264535E-7","text/x-component","0.0",
"26","1.0036303730887868E-6","4074.730769230769","105943","1.861318365376569E-7","text/inf","0.0",
"26","1.0036303730887868E-6","804.4230769230769","20915","3.6745677970088574E-8","application/vnd.epson.salt","0.0",
"25","9.650292048930642E-7","1883.36","47084","8.272213729589531E-8","application/vnd.html","0.0",
"25","9.650292048930642E-7","1042.68","26067","4.5797254967549554E-8","application/vnd.adobe.adept+xml","0.0",
"25","9.650292048930642E-7","1361.4","34035","5.979627777728734E-8","application/x-dtbncx+xml","0.0",
"25","9.650292048930642E-7","1024724.48","25618112","4.50086011835363E-5","audio/x-aac","100.0","{length=25}"
"25","9.650292048930642E-7","14951.8","373795","6.56722481321026E-7","text/gettext","0.0",
"25","9.650292048930642E-7","590.64","14766","2.5942466215937267E-8","text/*","0.0",
"25","9.650292048930642E-7","46871.48","1171787","2.0587189936187513E-6","application/x-ms-wmz","4.0","{length=1}"
"25","9.650292048930642E-7","4733.08","118327","2.0788935391664696E-7","application/x-pkcs12","0.0",
"24","9.264280366973416E-7","13530.916666666666","324742","5.705409971485778E-7","application/x-tgif","0.0",
"24","9.264280366973416E-7","386749.9583333333","9281999","1.6307594844498408E-5","application/mac-compactpro","25.0","{length=6}"
"23","8.87826868501619E-7","132691.13043478262","3051896","5.361892785761484E-6","application/x-stata-dta; version=14","56.52173913043478","{length=13}"
"23","8.87826868501619E-7","16409.565217391304","377420","6.630912636610486E-7","text/x-haxe","0.0",
"23","8.87826868501619E-7","532.1739130434783","12240","2.150452299086226E-8","application/x-httpd-ea-php72","0.0",
"23","8.87826868501619E-7","45517.95652173913","1046913","1.8393271795696554E-6","application/vnd.mophun.application","0.0",
"22","8.492257003058964E-7","11635.272727272728","255976","4.497256353847188E-7","application/msword5","0.0",
"22","8.492257003058964E-7","510146.0","11223212","1.9718122588670033E-5","application/x-font-linux-psf","0.0",
"22","8.492257003058964E-7","107774.81818181818","2371046","4.165703694394771E-6","application/samlmetadata+xml","31.818181818181817","{length=7}"
"22","8.492257003058964E-7","33817.13636363636","743977","1.3070972631677069E-6","application/protocol-buffer","0.0",
"22","8.492257003058964E-7","48385.09090909091","1064472","1.870176682771988E-6","application/rar","4.545454545454546","{length=1}"
"22","8.492257003058964E-7","387518.1818181818","8525400","1.497832192044911E-5","application/dicom","72.72727272727273","{length=16}"
"22","8.492257003058964E-7","13908.59090909091","305989","5.375937488113523E-7","application/x-vbm","0.0",
"21","8.106245321101739E-7","1202.0","25242","4.4347807952234084E-8","text/plai","0.0",
"21","8.106245321101739E-7","710246.380952381","14915174","2.6204550832982927E-5","application/x-www-form-urlencoded","76.19047619047619","{length=16}"
"21","8.106245321101739E-7","183511.7619047619","3853747","6.77066919627994E-6","application/x-nifti","100.0","{length=21}"
"21","8.106245321101739E-7","735381.619047619","15443014","2.713191581790913E-5","application/vnd.mindjet.mindmanager","61.904761904761905","{length=13}"
"21","8.106245321101739E-7","56735.04761904762","1191436","2.093240429259883E-6","application/x-filemaker","4.761904761904762","{length=1}"
"21","8.106245321101739E-7","15961.952380952382","335201","5.889164714918317E-7","application/vnd.taverna.t2flow+xml","0.0",
"21","8.106245321101739E-7","1475.0","30975","5.442014702957177E-8","text/vcs","0.0",
"21","8.106245321101739E-7","51159.857142857145","1074357","1.887543693373677E-6","content/zhreplay","0.0",
"21","8.106245321101739E-7","108820.95238095238","2285240","4.014950663369123E-6","application/vnd.fujixerox.docuworks","0.0",
"21","8.106245321101739E-7","29756.285714285714","624882","1.0978586058477116E-6","application/x-adobe-indesign-interchange","0.0",
"21","8.106245321101739E-7","1434.7142857142858","30129","5.2933804999321E-8","text/x-registry","0.0",
"20","7.720233639144513E-7","830.35","16607","2.9176929191932155E-8","text/jsx","0.0",
"20","7.720233639144513E-7","4181.6","83632","1.4693351852710724E-7","text/x-abnf","0.0",
"20","7.720233639144513E-7","14971.5","299430","5.26070205813226E-7","image/x-bpg","0.0",
"20","7.720233639144513E-7","765.15","15303","2.6885924454997154E-8","application/vnd.syncml.dm+xml","0.0",
"20","7.720233639144513E-7","1384.5","27690","4.864871255040654E-8","text/plain-python","0.0",
"19","7.334221957187287E-7","393208.2631578947","7470957","1.312576524266694E-5","application/x-zip","36.8421052631579","{length=7}"
"19","7.334221957187287E-7","3865.6315789473683","73447","1.2903943628348532E-7","application/marc21+xml","0.0",
"19","7.334221957187287E-7","2770.3684210526317","52637","9.247823338807327E-8","data/fontannotation","0.0",
"19","7.334221957187287E-7","369686.6842105263","7024047","1.23405866176795E-5","application/x-ace-compressed","21.05263157894737","{length=4}"
"19","7.334221957187287E-7","768.1578947368421","14595","2.5642035380035513E-8","text/x-cmake","0.0",
"19","7.334221957187287E-7","2693.2631578947367","51172","8.990436686996761E-8","audio/x-tuxguitar","0.0",
"19","7.334221957187287E-7","11333.052631578947","215328","3.7831094171375727E-7","text/application","0.0",
"18","6.948210275230061E-7","1184.6666666666667","21324","3.7464252308590426E-8","application/vnd.pg.format","0.0",
"18","6.948210275230061E-7","60312.72222222222","1085629","1.907347531866569E-6","text/pcaxis","5.555555555555555","{length=1}"
"18","6.948210275230061E-7","767199.6111111111","13809593","2.4262149523116872E-5","application/x-ps3-update","100.0","{length=18}"
"17","6.562198593272836E-7","109005.11764705883","1853087","3.2556986924483637E-6","application/x-123","17.647058823529413","{length=3}"
"17","6.562198593272836E-7","38629.17647058824","656696","1.1537527965692224E-6","application/x-sas-data-v6","41.1764705882353","{length=7}"
"17","6.562198593272836E-7","3059.9411764705883","52019","9.13924658056915E-8","text/x-ada","0.0",
"17","6.562198593272836E-7","539.6470588235294","9174","1.6117850810308038E-8","application/x-xpinstall","0.0",
"17","6.562198593272836E-7","1915.2941176470588","32560","5.720484220445059E-8","text/x-erlang","0.0",
"16","6.176186911315611E-7","935712.625","14971402","2.6303338113924935E-5","application/rom","81.25","{length=13}"
"16","6.176186911315611E-7","7900.0","126400","2.2207285180106126E-7","text/pgn","0.0",
"16","6.176186911315611E-7","385018.5625","6160297","1.082305951528103E-5","application/vnd.clonk.c4group","37.5","{length=6}"
"16","6.176186911315611E-7","642079.875","10273278","1.804917834497708E-5","audio/x-soundfont","56.25","{length=9}"
"16","6.176186911315611E-7","6922.8125","110765","1.946036347289917E-7","application/xaml+xml","0.0",
"16","6.176186911315611E-7","75455.9375","1207295","2.1211031931579292E-6","model/vnd.dwf; version=5","6.25","{length=1}"
"16","6.176186911315611E-7","982.3125","15717","2.7613283320864555E-8","application/xpr","0.0",
"16","6.176186911315611E-7","33652.0625","538433","9.459758846028545E-7","font/opentype","0.0",
"16","6.176186911315611E-7","1795.9375","28735","5.048467876980613E-8","text/x-json","0.0",
"16","6.176186911315611E-7","820.8125","13133","2.3073439578349188E-8","text/x-server-parsed-html","0.0",
"15","5.790175229358385E-7","274038.6666666667","4110580","7.2219004996551136E-6","application/x-spring-demo","66.66666666666667","{length=10}"
"15","5.790175229358385E-7","47698.4","715476","1.2570237002786084E-6","text/x-po","0.0",
"15","5.790175229358385E-7","69519.26666666666","1042789","1.832081701398551E-6","application/x-zmachine","0.0",
"15","5.790175229358385E-7","32542.533333333333","488138","8.57612323832804E-7","application/vnd.oasis.opendocument.formula","0.0",
"15","5.790175229358385E-7","37192.933333333334","557894","9.801670220150416E-7","application/x-trash","13.333333333333334","{length=2}"
"15","5.790175229358385E-7","3531.0","52965","9.305449838325324E-8","image/vnd.wap.wbmp","0.0",
"14","5.40416354740116E-7","665.7857142857143","9321","1.6376115914855157E-8","application/pdfp","0.0",
"14","5.40416354740116E-7","47347.71428571428","662868","1.1645964171492553E-6","application/pwml+xml","21.428571428571427","{length=3}"
"14","5.40416354740116E-7","3088.5714285714284","43240","7.596859265726178E-8","text/x-idl","0.0",
"14","5.40416354740116E-7","2431.714285714286","34044","5.981208992654533E-8","plain/txt","0.0",
"14","5.40416354740116E-7","1756.4285714285713","24590","4.3202305583766584E-8","text/x-mpegurl","0.0",
"14","5.40416354740116E-7","3086.9285714285716","43217","7.592818383138025E-8","application/gliffy+xml","0.0",
"14","5.40416354740116E-7","962894.3571428572","13480521","2.368400112526973E-5","application/rf","92.85714285714286","{length=13}"
"13","5.018151865443934E-7","4467.384615384615","58076","1.0203404225631672E-7","image/x-raw-sony","7.6923076923076925","{length=1}"
"13","5.018151865443934E-7","3942.076923076923","51247","9.003613478045083E-8","application/x-msclip","0.0",
"13","5.018151865443934E-7","546.7692307692307","7108","1.2488084102863475E-8","application/cu-seeme","0.0",
"13","5.018151865443934E-7","803.0769230769231","10440","1.834209313926487E-8","text/vnd.abc","0.0",
"13","5.018151865443934E-7","3413.846153846154","44380","7.797146489660679E-8","application/xquery","7.6923076923076925","{length=1}"
"13","5.018151865443934E-7","64974.92307692308","844674","1.4840123735934304E-6","application/spr","0.0",
"13","5.018151865443934E-7","78508.30769230769","1020608","1.7931117810995057E-6","application/spss","46.15384615384615","{length=6}"
"13","5.018151865443934E-7","315270.23076923075","4098513","7.2006999213110995E-6","image/vnd.ms-modi","7.6923076923076925","{length=1}"
"13","5.018151865443934E-7","2321.0","30173","5.3011108840137826E-8","application/x-x509-user-cert","0.0",
"12","4.632140183486708E-7","22073.666666666668","264884","4.6537614933917964E-7","application/rfc+xml","0.0",
"12","4.632140183486708E-7","163547.91666666666","1962575","3.4480587588881943E-6","application/x-xmind","8.333333333333334","{length=1}"
"12","4.632140183486708E-7","1782.6666666666667","21392","3.7583721880761887E-8","application/x-x509-cert","0.0",
"12","4.632140183486708E-7","696.6666666666666","8360","1.4687729755196772E-8","audio/octet-stream","0.0",
"12","4.632140183486708E-7","174944.0","2099328","3.6883208530523602E-6","application/w3g","0.0",
"12","4.632140183486708E-7","7137.333333333333","85648","1.504754399608963E-7","application/vnd.lotus-notes","0.0",
"12","4.632140183486708E-7","93069.66666666667","1116836","1.9621752809659023E-6","application/vnd.mcd","8.333333333333334","{length=1}"
"12","4.632140183486708E-7","31640.083333333332","379681","6.670636269357495E-7","text/ris","0.0",
"12","4.632140183486708E-7","731.3333333333334","8776","1.541860243201039E-8","application/exe","0.0",
"12","4.632140183486708E-7","1975.4166666666667","23705","4.1647444240064534E-8","text/x-velocity","0.0",
"12","4.632140183486708E-7","607982.75","7295793","1.2818018652375158E-5","application/x-lzx","25.0","{length=3}"
"11","4.246128501529482E-7","148363.27272727274","1631996","2.8672627044930755E-6","image/fits","36.36363636363637","{length=4}"
"11","4.246128501529482E-7","2475.2727272727275","27228","4.783702222182987E-8","text/x-opml+xml","0.0",
"11","4.246128501529482E-7","3547.909090909091","39027","6.856674989905077E-8","application/tcx+xml","0.0",
"11","4.246128501529482E-7","983851.4545454546","10822366","1.9013874057395918E-5","application/vnd.mophun.certificate","90.9090909090909","{length=10}"
"11","4.246128501529482E-7","80804.36363636363","888848","1.5616219159625767E-6","application/timestamped-data","0.0",
"11","4.246128501529482E-7","948053.5454545454","10428589","1.8322045090911214E-5","image/aces","90.9090909090909","{length=10}"
"11","4.246128501529482E-7","2292.3636363636365","25216","4.430212840993323E-8","text/x-agda","0.0",
"11","4.246128501529482E-7","34498.63636363636","379485","6.6671927346302E-7","application/gds","0.0",
"11","4.246128501529482E-7","8406.818181818182","92475","1.6246983362581597E-7","application/vnd.xls","0.0",
"11","4.246128501529482E-7","7692.181818181818","84614","1.4865879970170093E-7","text/plain-c++src","0.0",
"11","4.246128501529482E-7","290105.0","3191155","5.606557685041263E-6","application/vnd.ms-visio.drawing","9.090909090909092","{length=1}"
"11","4.246128501529482E-7","85118.81818181818","936307","1.6450028928108882E-6","application/x-smv","9.090909090909092","{length=1}"
"10","3.8601168195722564E-7","701.4","7014","1.2322934988391168E-8","application/vnd.otto.producttile+json","0.0",
"10","3.8601168195722564E-7","758.0","7580","1.3317343486171236E-8","application/stream","0.0",
"10","3.8601168195722564E-7","533.9","5339","9.380118320932484E-9","application/just-deny","0.0",
"10","3.8601168195722564E-7","5118.5","51185","8.992720664111803E-8","text/x-c++","0.0",
"10","3.8601168195722564E-7","10978.0","109780","1.9287308283797866E-7","application/vnd","0.0",
"10","3.8601168195722564E-7","525851.6","5258516","9.238715540834726E-6","application/warc","30.0","{length=3}"
"10","3.8601168195722564E-7","335322.0","3353220","5.89129057054078E-6","application/x-java-pack200","20.0","{length=2}"
"10","3.8601168195722564E-7","35733.8","357338","6.278090879500603E-7","application/replay","0.0",
"10","3.8601168195722564E-7","1351.3","13513","2.374106365813086E-8","text/x-ms-regedit","0.0",
"10","3.8601168195722564E-7","3176.0","31760","5.579931782596286E-8","chemical/x-mdl-rdfile","0.0",
"10","3.8601168195722564E-7","1257.4","12574","2.209132941888089E-8","text/blt","0.0",
"10","3.8601168195722564E-7","31416.5","314165","5.519582079594969E-7","application/runrev","0.0",
"10","3.8601168195722564E-7","3806.0","38060","6.686782230655373E-8","application/x-elf","0.0",
"10","3.8601168195722564E-7","2794.9","27949","4.910375106794194E-8","application/hyperstudio","0.0",
"10","3.8601168195722564E-7","2972.7","29727","5.222752899913091E-8","text/x-nsis","0.0",
"10","3.8601168195722564E-7","164990.4","1649904","2.8987253677055235E-6","application/x-berkeley-db; format=hash; version=5","90.0","{length=9}"
"10","3.8601168195722564E-7","2280.2","22802","4.0060958597846505E-8","application/timestamp-response","0.0",
"9","3.474105137615031E-7","1039923.0","9359307","1.644341769281357E-5","image/x-raw-sigma","100.0","{length=9}"
"9","3.474105137615031E-7","19301.222222222223","173711","3.0519380663935247E-7","text/vnd.trolltech.linguist","11.11111111111111","{length=1}"
"9","3.474105137615031E-7","637.5555555555555","5738","1.0081123604703239E-8","application/x-httpd-lsphp","0.0",
"9","3.474105137615031E-7","646.8888888888889","5822","1.022870366444445E-8","application/auto","0.0",
"9","3.474105137615031E-7","1169.111111111111","10522","1.8486159388059862E-8","text/vcalendar","0.0",
"9","3.474105137615031E-7","3550.5555555555557","31955","5.614191439321924E-8","application/x-endnote-style","0.0",
"9","3.474105137615031E-7","238718.88888888888","2148470","3.774658701811915E-6","application/x-3ds","33.333333333333336","{length=3}"
"9","3.474105137615031E-7","3322.222222222222","29900","5.253147364597889E-8","application/vnd.citationstyles.style+xml","0.0",
"9","3.474105137615031E-7","195329.33333333334","1757964","3.0885765731297536E-6","application/vnd.oasis.opendocument.presentation-template","0.0",
"9","3.474105137615031E-7","233379.0","2100411","3.6902235816797377E-6","model/mesh","22.22222222222222","{length=2}"
"9","3.474105137615031E-7","1415.111111111111","12736","2.2375948105524653E-8","text/x-icard","0.0",
"9","3.474105137615031E-7","54934.88888888889","494414","8.686386625820403E-7","application/x-sobres","0.0",
"9","3.474105137615031E-7","24343.11111111111","219088","3.849169062926496E-7","text/tab-separated-value","0.0",
"9","3.474105137615031E-7","804.6666666666666","7242","1.2723509436260171E-8","chemical/x-gamess-input","0.0",
"9","3.474105137615031E-7","728.1111111111111","6553","1.1513001565287613E-8","application/vnd.fos.user-context-hash","0.0",
"9","3.474105137615031E-7","51671.11111111111","465040","8.170313212149171E-7","image/x-xwindowdump","44.44444444444444","{length=4}"
"9","3.474105137615031E-7","1034.2222222222222","9308","1.635327614370473E-8","application/ics","0.0",
"9","3.474105137615031E-7","1317.7777777777778","11860","2.083689891108059E-8","text/x-rockspec","0.0",
"8","3.0880934556578056E-7","43768.75","350150","6.15180451409348E-7","application/x-sibelius-score","0.0",
"8","3.0880934556578056E-7","25900.125","207201","3.64032570933795E-7","text/plain-sh","12.5","{length=1}"
"8","3.0880934556578056E-7","623094.375","4984755","8.757743341610753E-6","application/lrf","37.5","{length=3}"
"8","3.0880934556578056E-7","222378.875","1779031","3.1255893007317546E-6","application/vnd.eszigno3+xml","0.0",
"8","3.0880934556578056E-7","16599.125","132793","2.3330474849065132E-7","application/vnd.mif","0.0",
"8","3.0880934556578056E-7","1133.375","9067","1.5929861924685305E-8","application/x-pkcs7-crl","0.0",
"8","3.0880934556578056E-7","11933.125","95465","1.6772298099041387E-7","application/x-gettext","0.0",
"8","3.0880934556578056E-7","813.875","6511","1.1439211535417007E-8","application/x-turtle","0.0",
"8","3.0880934556578056E-7","32745.25","261962","4.602424715467532E-7","application/mub","0.0",
"8","3.0880934556578056E-7","995961.75","7967694","1.3998485196663014E-5","application/x-makeself","100.0","{length=8}"
"8","3.0880934556578056E-7","48135.125","385081","6.765509164905417E-7","image/x-freehand","0.0",
"8","3.0880934556578056E-7","648.125","5185","9.109554878073597E-9","application/directory","0.0",
"8","3.0880934556578056E-7","378690.75","3029526","5.322590810328021E-6","application/vnd.ms-excel.addin.macroenabled.12","37.5","{length=3}"
"8","3.0880934556578056E-7","640813.25","5126506","9.00678644932952E-6","application/x-prt","25.0","{length=2}"
"8","3.0880934556578056E-7","59747.5","477980","8.397656780369562E-7","application/vnd.fdf","0.0",
"8","3.0880934556578056E-7","571505.25","4572042","8.032645613087245E-6","application/x-ceb","12.5","{length=1}"
"7","2.70208177370058E-7","2118.4285714285716","14829","2.6053151260743175E-8","text/nfo","0.0",
"7","2.70208177370058E-7","83244.42857142857","582711","1.0237681451412042E-6","application/proses","0.0",
"7","2.70208177370058E-7","958530.7142857143","6709715","1.1788335006505995E-5","video/3gpp2","85.71428571428571","{length=6}"
"7","2.70208177370058E-7","2518.0","17626","3.09672158690309E-8","application/x-ms-download","0.0",
"7","2.70208177370058E-7","846265.8571428572","5923861","1.0407663812840874E-5","application/x-zsync","57.142857142857146","{length=4}"
"7","2.70208177370058E-7","1706.7142857142858","11947","2.098974968724113E-8","text/plain-perl","0.0",
